Region Name,Region Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
"Lampung, Prop.",IDN_Lampung_Prop_ID.LA_1526_IDN014,Total Population (in number of people),SP.POP.TOTL,6656796,6726350.38430988,6790551.55098838,6857386.16809054,7069782.82643555,7174113.14976719,7197648.92598838,7300658.6350945,7403748.66112484,7506334.90783745,7608405,7735914,7835308,7932132,..
"Lampung, Prop.",IDN_Lampung_Prop_ID.LA_1526_IDN014,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,45.44574,..,..,46.14662,..,45.27613,..,..,46.68662,..,..,50.446791226645,..,..,..
"Lampung, Prop.",IDN_Lampung_Prop_ID.LA_1526_IDN014,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,23.44961,..,..,23.49624,..,24.555,..,..,21.03463,..,..,13.484971567831,..,..,..
"Lampung, Prop.",IDN_Lampung_Prop_ID.LA_1526_IDN014,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,29.50581,..,..,28.57143,..,29.16476,..,..,31.89397,..,..,36.068237205524,..,..,..
"Lampung, Prop.",IDN_Lampung_Prop_ID.LA_1526_IDN014,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.4360465,..,..,0.2349624,..,0.0912825,..,..,0.1710133,..,..,..,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Human Development Index,IDX.HDI,..,..,..,..,63.69504,64.20921,66.07743,66.42567,66.73513,..,..,68.16,..,69.58,..
"Landak, Kab.",IDN_Landak_Kab_73773,Morbidity Rate (in %),SH.MORB.ZS,24.93035,22.63639,26.66283,34.61159,23.48734,27.00032,19.67451,31.58829,33.68794,36.0063,33.65928,30.22541,26.6670674085617,36.3869935274124,..
"Landak, Kab.",IDN_Landak_Kab_73773,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,86.14,87.46,89.32,88.62,92.82,89.77,95.98,94.28,94.23,94.97,93.42,91.75,93.64,94.37001,96.15
"Landak, Kab.",IDN_Landak_Kab_73773,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,38.59,41.4,41.3,48.36,54.58,54.86,75.29,53.76,57.81,61.22,60.32,57.62,63.62,66.249229,68
"Landak, Kab.",IDN_Landak_Kab_73773,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,24.93,27.45,23.25,33.25,34.14,32.17,50.45,38.82,41.63,36.49,32.5,42.87,34.31,45.759857,47.56
"Landak, Kab.",IDN_Landak_Kab_73773,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,1,..,..,..,..,..,1,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of Doctors,SH.DR.TOTL,..,..,..,21,..,16,..,..,16,..,..,22,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,117,..,102,..,..,118,..,..,162,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,67,..,..,66,..,73,..,..,..,..,..,70,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,124,..,..,118,..,94,..,..,116,..,..,76,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of schools at junior secondary level,SE.SCHL.JRSEC,72,..,..,72,..,74,..,..,61,..,..,100,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of schools at primary level,SE.SCHL.PRM,404,..,..,365,..,383,..,..,223,..,..,443,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,26,..,..,34,..,34,..,..,27,..,..,49,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,113455,126325,136398,163954,170610,188022,217071,233870,252336,277718
"Landak, Kab.",IDN_Landak_Kab_73773,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,27.02,27.1,24.68,25.87,27.82,24.95,18.65,15.48,14.05,13.13,12.41,14.18,13.71
"Landak, Kab.",IDN_Landak_Kab_73773,Poverty Gap (index),SI.POV.NGAP,..,..,5.42,6.76,5.26,4.57,3.68,4.67,3.85,2.83,2.05,1.73,1.5,2.65,2.43
"Landak, Kab.",IDN_Landak_Kab_73773,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Total Population (in number of people),SP.POP.TOTL,..,284422,286828,289244,307143,312110,312530,318568,324976,331171,329649,336285,341878,347504,..
"Landak, Kab.",IDN_Landak_Kab_73773,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,39.38,..,..,30.77,..,32.05,..,..,40.38,..,..,43.42105,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,45.63,..,..,48.08,..,51.92,..,..,47.44,..,..,40.78947,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,8.13,..,..,10.26,..,8.33,..,..,11.54,..,..,15.13158,..,..,..
"Landak, Kab.",IDN_Landak_Kab_73773,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,1.28,..,4.49,..,..,..,..,..,0.6578947,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Human Development Index,IDX.HDI,..,..,..,..,70.71938,71.32346,71.52843,71.82554,72.2356,..,..,73.18,..,74.38,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Morbidity Rate (in %),SH.MORB.ZS,..,12.85624,12.88191,14.50029,16.9758,15.98816,23.40195,32.03734,25.03966,33.54183,24.62422,21.64792,23.0003714561462,23.7687319517136,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,95,93.33,94.69,94.85,91.57,92.69,92.94,93.39,97.55,96.12,92.84,92.66,95.881653,96.97
"Langkat, Kab.",IDN_Langkat_Kab_18234,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,69.84,71.08,74.9,77.79,63.19,66.25,70.13,75.66,66.9,71.74,66.15,67.47,67.978477,70.89
"Langkat, Kab.",IDN_Langkat_Kab_18234,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,38.43,37.09,48,50.98,32.53,44.99,41.79,45.05,46.02,47.37,57.96,50.24,54.764591,58.58
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of hospitals,SH.HOSP.TOTL,9,..,..,11,..,17,..,..,..,..,..,8,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of Doctors,SH.DR.TOTL,..,..,..,85,..,84,..,..,71,..,..,90,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,587,..,578,..,..,796,..,..,777,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,152,..,..,147,..,171,..,..,..,..,..,187,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,161,..,..,143,..,133,..,..,129,..,..,64,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of schools at junior secondary level,SE.SCHL.JRSEC,192,..,..,173,..,204,..,..,211,..,..,225,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of schools at primary level,SE.SCHL.PRM,704,..,..,643,..,704,..,..,629,..,..,703,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,80,..,..,72,..,126,..,..,126,..,..,143,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,157794,173890,186595,216320,221625,247090,270518,279103,289396,294175
"Langkat, Kab.",IDN_Langkat_Kab_18234,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,20.6,21.12,19.89,20.98,20.57,18.23,14.81,12.75,10.84,10.31,10.02,10.44,9.99
"Langkat, Kab.",IDN_Langkat_Kab_18234,Poverty Gap (index),SI.POV.NGAP,..,..,2.75,3.44,3.06,4.69,4.03,3.31,2.97,1.67,1.92,1.84,1.63,1.49,1.22
"Langkat, Kab.",IDN_Langkat_Kab_18234,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Total Population (in number of people),SP.POP.TOTL,906565,921181,931454,942694,955348,970433,1011532,1027414,1042523,1057768,967535,979528,988187,997039,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,33.48,..,..,31.74,..,32.79,..,..,36.1,..,..,43.17343,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,24.78,..,..,15.22,..,13.93,..,..,15.52,..,..,8.487085,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,36.96,..,..,46.52,..,50,..,..,45.49,..,..,47.23247,..,..,..
"Langkat, Kab.",IDN_Langkat_Kab_18234,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,0.43,..,0.82,..,..,0.36,..,..,1.107011,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Human Development Index,IDX.HDI,..,..,..,..,69.49017,70.40341,71.5118,72.22468,72.79041,..,..,74.37,..,75.1,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,26.14913,..,34.29059,41.43432,31.39807,36.6931,41.88464,30.25591,23.7937644124031,30.6847602128983,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,95.5,..,94.61,93.7,94.57,97.07,99.12,85.22,88.65,90.581604,92.85
"Langsa, Kota",IDN_Langsa_Kota_73732,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,80.8,..,78.37,77.48,77.25,68.46,80.92,65.93,69.38,75.696419,78.26
"Langsa, Kota",IDN_Langsa_Kota_73732,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,74.35,..,66.65,67.03,70.79,69.14,65.6,52.8,65.73,64.119507,68.08
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of hospitals,SH.HOSP.TOTL,..,..,..,2,..,2,..,..,..,..,..,3,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of Doctors,SH.DR.TOTL,..,..,..,32,..,38,..,..,35,..,..,74,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,130,..,134,..,..,168,..,..,219,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,9,..,13,..,..,..,..,..,11,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,24,..,29,..,..,44,..,..,34,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,17,..,20,..,..,22,..,..,24,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of schools at primary level,SE.SCHL.PRM,..,..,..,65,..,69,..,..,70,..,..,72,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,11,..,17,..,..,20,..,..,19,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,132284,157377,175149,199628,248283,270201,293333,296195,298749,301089
"Langsa, Kota",IDN_Langsa_Kota_73732,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,25.29,16.23,15.29,14.68,13.95,14.25,17.97,16.2,15.01,14.66,13.93,12.62,12.08
"Langsa, Kota",IDN_Langsa_Kota_73732,Poverty Gap (index),SI.POV.NGAP,..,..,4.34,3.61,2.79,2.73,2.99,2.33,3.88,2.92,3.09,2.36,1.84,1.89,1.85
"Langsa, Kota",IDN_Langsa_Kota_73732,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Total Population (in number of people),SP.POP.TOTL,..,..,129854,132247,134281,134247,139893,140005,140267,140415,148945,153097,156505,159761,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,70.59,..,82.35,..,..,82.35,..,..,77.27273,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,3.92,..,..,1.96,..,..,7.575758,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,27.45,..,11.76,..,..,13.73,..,..,13.63636,..,..,..
"Langsa, Kota",IDN_Langsa_Kota_73732,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,1.515152,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Human Development Index,IDX.HDI,..,..,..,..,..,..,..,..,48.12254,..,..,52.43,..,51.07,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,..,..,..,..,15.19118,12.06896,20.67778,16.9675603508949,13.0485147237778,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,..,..,..,..,53.82,59.87,62.11,71.52,70.716904,69.54
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,..,..,..,..,20.72,56.94,40.43,48.39,54.656719,50.32
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,..,..,..,..,24.98,30.43,22.74,18.3,22.80069,23.5
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,..,..,..,..,..,..,23,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,..,..,..,..,..,..,15,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,..,..,..,..,..,..,52,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,..,..,..,..,233929,254417,291230,313959,338536,351597
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,..,..,..,..,47.73,46.55,43.68,42.31,43.79,39.26
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,..,..,..,..,17.47,19.16,7.27,8.21,8.18,10.02
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,..,..,..,..,..,59015,148522,153921,157922,161077,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,..,..,..,..,..,..,92.95775,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,..,..,..,..,..,..,4.225352,..,..,..
"Lanny Jaya, Kab.",IDN_Lanny_Jaya_18265,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,2.816901,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Human Development Index,IDX.HDI,..,..,..,..,65.79331,66.32416,66.65309,66.7375,67.11232,..,..,67.98,..,68.82,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Morbidity Rate (in %),SH.MORB.ZS,18.1118,19.29111,21.29232,15.96565,18.17073,21.93929,24.48858,26.12668,31.34027,31.32897,30.13807,27.81033,28.6463558673859,26.5432327985764,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,92.02,94.25,89.43,96.18,95.19,91.22,93.54,91.12,89.55,97.91,96.22,92.69,93.06,97.084595,97.56
"Lebak, Kab.",IDN_Lebak_Kab_18020,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,36.97,29.17,40.25,55.91,51.39,43.28,49.55,45.13,48.57,61.09,59.64,72.95,69.99,65.085869,68.94
"Lebak, Kab.",IDN_Lebak_Kab_18020,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,18.92,16.17,16.47,22.3,21.59,14.37,18.41,20.16,15.03,21.4,25.37,29.12,37.23,44.129646,46.49
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of hospitals,SH.HOSP.TOTL,2,..,..,2,..,1,..,..,..,..,..,3,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of Doctors,SH.DR.TOTL,..,..,..,37,..,48,..,..,49,..,..,54,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,347,..,245,..,..,375,..,..,429,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,127,..,..,99,..,98,..,..,..,..,..,110,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,163,..,..,148,..,59,..,..,14,..,..,11,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of schools at junior secondary level,SE.SCHL.JRSEC,103,..,..,115,..,133,..,..,195,..,..,315,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of schools at primary level,SE.SCHL.PRM,1080,..,..,1044,..,993,..,..,835,..,..,978,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,31,..,..,38,..,69,..,..,90,..,..,148,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,119757,125277,129911,160190,174367,185573,197985,205787,214047,219177
"Lebak, Kab.",IDN_Lebak_Kab_18020,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,16.16,13.37,12.09,12.29,14.55,14.43,12.05,10.63,10.38,9.2,8.62,9.5,9.17
"Lebak, Kab.",IDN_Lebak_Kab_18020,Poverty Gap (index),SI.POV.NGAP,..,..,2.52,2.09,1.8,2.14,2.04,1.76,1.68,1.29,1.34,1.45,1.18,1.26,1.35
"Lebak, Kab.",IDN_Lebak_Kab_18020,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Total Population (in number of people),SP.POP.TOTL,1027053,1032375,1039379,1083138,1134066,1138871,1186046,1210149,1234459,1258893,1204095,1222905,1235806,1247906,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,27,..,..,39.67,..,26.33,..,..,35.63,..,..,49.56522,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,20,..,..,9.67,..,9.33,..,..,10.31,..,..,2.318841,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,52.67,..,..,50.33,..,64.33,..,..,54.06,..,..,47.24638,..,..,..
"Lebak, Kab.",IDN_Lebak_Kab_18020,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,0.33,..,..,0.33,..,..,..,..,..,..,..,0.8695652,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Human Development Index,IDX.HDI,..,..,..,..,65.72179,66.47292,67.59475,68.38482,69.08363,..,..,70.66,..,71.58,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Morbidity Rate (in %),SH.MORB.ZS,..,..,..,..,..,23.5489,17.64408,20.25718,34.86132,33.74493,29.46362,39.62401,39.4526362419128,33.9757710695267,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,..,..,..,..,..,91.31,95.72,94.57,91.8,97.09,94.44,91.88,91.05,93.250366,94.27
"Lebong, Kab.",IDN_Lebong_Kab_73774,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,..,..,..,..,..,65.68,70.91,72.72,67.1,69.22,71.86,75.79,64.13,72.798744,75.05
"Lebong, Kab.",IDN_Lebong_Kab_73774,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,..,..,..,..,..,37.35,44.06,52.44,46.01,49.32,46.35,53.67,54.94,58.580666,63.84
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of hospitals,SH.HOSP.TOTL,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of Doctors,SH.DR.TOTL,..,..,..,..,..,16,..,..,6,..,..,25,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of Midwives,SH.MED.MWIV.TOTL,..,..,..,..,..,47,..,..,72,..,..,111,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,..,..,..,..,..,36,..,..,..,..,..,34,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,..,..,..,..,..,26,..,..,20,..,..,1,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of schools at junior secondary level,SE.SCHL.JRSEC,..,..,..,..,..,15,..,..,26,..,..,28,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of schools at primary level,SE.SCHL.PRM,..,..,..,..,..,104,..,..,105,..,..,102,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,..,..,..,..,..,12,..,..,12,..,..,13,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Poverty Line (in IDR),SI.POV.NAPL,..,..,..,..,..,121613,147002,155040,173299,197915,224075,254112,269282,286581,298264
"Lebong, Kab.",IDN_Lebong_Kab_73774,Poverty Rate (in % of population),SI.POV.NAPR.ZS,..,..,..,..,..,17.87,18.91,18.08,14.33,13.94,13.01,12.43,12.48,12.89,12.44
"Lebong, Kab.",IDN_Lebong_Kab_73774,Poverty Gap (index),SI.POV.NGAP,..,..,..,..,..,2.78,1.92,2.57,0.67,1.91,2.06,1.38,2.49,2.21,1.66
"Lebong, Kab.",IDN_Lebong_Kab_73774,Total GDP based on expenditure (in IDR Million),NE.GDI.TOTL.CR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Total Population (in number of people),SP.POP.TOTL,..,..,..,..,85993,91725,88238,89690,91142,92579,99215,101601,103505,105421,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Villages with road: Asphalt (in % of total villages),ROD.VILG.ASPH.ZS,..,..,..,..,..,80.52,..,..,67.07,..,..,78.37838,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Villages with road: Dirt (in % of total villages),ROD.VILG.DIRT.ZS,..,..,..,..,..,2.6,..,..,8.54,..,..,3.603604,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Villages with road: Gravel (in % of total villages),ROD.VILG.GRAVL.ZS,..,..,..,..,..,16.88,..,..,24.39,..,..,16.21622,..,..,..
"Lebong, Kab.",IDN_Lebong_Kab_73774,Villages with road: Other (in % of total villages),ROD.VILG.OTHR.ZS,..,..,..,..,..,..,..,..,..,..,..,1.801802,..,..,..
"Lembata, Kab.",IDN_Lembata_Kab_73775,Human Development Index,IDX.HDI,..,..,..,..,64.4364,65.13033,65.5985,66.09579,66.60713,..,..,68.07,..,69.17,..
"Lembata, Kab.",IDN_Lembata_Kab_73775,Morbidity Rate (in %),SH.MORB.ZS,31.11005,46.49683,43.50755,45.27012,54.9473,61.91088,49.9614,46.91085,67.75127,61.84002,62.81193,42.11901,34.3343436717987,43.5732871294022,..
"Lembata, Kab.",IDN_Lembata_Kab_73775,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,91.21,91.16,94.01,91.92,94.58,87.15,93.25,92.64,92.14,96.38,94.93,93.74,92.02,94.65078,95.15
"Lembata, Kab.",IDN_Lembata_Kab_73775,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,38.61,40.01,42.71,52.76,36.98,38.86,48.38,42.1,34.5,50.87,49.04,63.01,61.77,62.125614,66.34
